OBJECT_ID,CENTROID // MEAN_X_(PX),CENTROID // MEAN_Y_(PX),TIMEPOINT,INTENSITY // RawImage_MEAN,SHAPE // AREA_(PX^2)
2126,974,176,34,34998.42029,69
2127,979.8778626,251.7251908,34,34453.46565,131
2128,984,546,34,33549.15172,145
2129,991,227,34,35112.95652,69
2130,1010,410,34,33850.30345,145
2131,1047,377,34,33913.05517,145
2132,1048,417,34,33850.31724,145
2133,1066,391,34,34201.71034,145
2134,36.5,543,35,33103.55696,158
2135,51.97580645,473.016129,35,33806.95161,248
2136,56.93684211,430.0912281,35,33800.87368,285
2137,60.97810219,595.459854,35,33086.63504,137
2138,74,493,35,33746.23293,249
2139,104.3568905,544.9257951,35,34058.5265,283
2140,106,415,35,33739.88601,193
2141,123.4336918,471.1899642,35,33676.43728,279
2142,140.6774194,528.7132616,35,34442.80287,279
2143,141,596,35,33744.57513,193
2144,147.7763158,448.2368421,35,34046.7807,228
2145,180.8383459,533.1541353,35,33819.29699,266
2146,183,436,35,33083.92754,69
2147,197.4807198,34.38046272,35,33499.5527,389
2148,193.5,618,35,33510.72689,238
2149,211.5,71,35,33341.32609,184
2150,220,578,35,33598.67876,193
2151,226.5,263,35,33179.69892,186
2152,226.5,500,35,33428.43671,158
2153,235,24,35,33306.95652,69
2154,248.687747,323.8735178,35,33656.55336,253
2155,246.7043702,385.7249357,35,33821.9126,389
2156,256.3954373,66.57414449,35,33320.49049,263
2157,267,675,35,33381.51376,109
2158,275,488,35,33431.82759,145
2159,283.6245847,282.8936877,35,33159.66113,301
2160,281,653,35,33418.89908,109
2161,288,333,35,33605.751,249
2162,328,639,35,34087.09845,193
2163,347,270,35,33130.76166,193
2164,347,451,35,35071.31111,45
2165,356.7153465,148.8143564,35,33348.70297,404
2166,360,322,35,33144.22814,263
2167,361.2427746,98.63872832,35,33299.13295,346
2168,376,617,35,33688.82902,193
2169,374,426,35,33870.13043,69
2170,386,173,35,33815.32,275
2171,396,451,35,34254.24638,69
2172,416.6796875,133.3151042,35,33724.9974,384
2173,420,653,35,34190.74483,145
2174,466,160,35,34549.69714,175
2175,492,432,35,33433.48193,249
2176,493.5172414,186.4729064,35,34592.10837,203
2177,500,123,35,35358.73103,145
2178,501,471,35,33453.47668,193
2179,522.5,158,35,35336.48077,156
2180,547,415,35,33420.28112,249
2181,551,457,35,33487.82069,145
2182,672.5325581,34.96046512,35,33703.57907,430
2183,693,24,35,33600.69565,69
2184,755,393,35,33110.11927,109
2185,758,344,35,33101.83486,109
2186,777,217,35,33870.91475,305
2187,785,378,35,33186.52294,109
2188,795,169.5,35,33898.20301,266
2189,804.5367232,346.9830508,35,33188.9661,177
2190,819.28,223.4,35,34202.036,250
2191,854.1809955,204.239819,35,33742.61765,442
2192,891,258,35,33186.12435,193
2193,893,489,35,33092.01449,69
2194,897,516,35,33091.94203,69
2195,922,555,35,33802.38342,193
2196,932.893733,267.4386921,35,33162.01635,367
2197,938.9288703,208.1129707,35,33190.28452,239
2198,940,187,35,34235.96552,145
2199,954.4126984,229.8690476,35,33171.59524,252
2200,959,578,35,33620.23188,69
2201,963,526,35,33833.10363,193
2202,970,176,35,34809.30435,69
2203,980.4162437,251.9390863,35,34304.26904,197
2204,982,546,35,33536.97931,145
2205,994,229,35,34900.2844,109
2206,1008,409,35,33823.86528,193
2207,1047,377,35,33868.24828,145
2208,1049,425,35,33916.93793,145
2209,1066,392,35,34155.91724,145
2210,36,544.5,36,33106.03797,158
2211,52.775,473.7071429,36,33767.99643,280
2212,56.625,428.012931,36,33827.35345,232
2213,55,597,36,33088.51376,109
2214,75,493,36,33713.28525,305
2215,105.9043478,549.0550725,36,33986.43768,345
2216,111,419,36,33727.90674,193
2217,117.3479532,469.0818713,36,33676.79532,342
2218,139,533,36,34648.20179,223
2219,138,598,36,33872.20207,193
2220,142.6018957,450.1137441,36,34042.34597,211
2221,159,494,36,33099.23448,145
2222,178.3745318,530.7790262,36,33812.58052,267
2223,178,438,36,33080.17391,69
2224,188,615,36,33487.29534,193
2225,199.8501629,36.26384365,36,33556.90554,307
2226,208.1089744,70.8525641,36,33375.91667,156
2227,222,585,36,33507.91192,193
2228,228.0282258,262.5443548,36,33168.84274,248
2229,226.5,500,36,33451.10759,158
2230,235,24,36,33274.66667,69
2231,248.7965368,387.3528139,36,33787.85931,462
2232,252.0738916,321.364532,36,33651.87685,203
2233,259.3076923,70.83760684,36,33325.12393,234
2234,261,667,36,33400.77064,109
2235,273,487,36,33437.17241,145
2236,282.5,283,36,33159.50397,252
2237,281,657.5,36,33387.45,120
2238,287,335,36,33592.93574,249
2239,328,639,36,34114.05181,193
2240,341,434,36,34207.2,45
2241,348,268,36,33128.54404,193
2242,354.2642045,149.6676136,36,33372.67898,352
2243,357.905303,320.9166667,36,33147.90152,264
2244,361.5,100.5,36,33293.89714,350
2245,356,456,36,34295.64444,45
2246,374,427,36,33898.98551,69
2247,380,617,36,33672.73896,249
2248,386,174,36,33822.49455,275
2249,395,452,36,33950.3913,69
2250,416.2134831,130.4516854,36,33706.31685,445
2251,420,653,36,34191.22759,145
2252,464.876652,153.7136564,36,34472.21586,227
2253,493.3481781,182.4412955,36,34521.23482,247
2254,493,432.5,36,33442.62782,266
2255,500,123,36,35241.24828,145
2256,501,471,36,33467.02591,193
2257,523.0773196,161.8247423,36,34990.76804,194
2258,547,416,36,33433.28514,249
2259,551,457,36,33489.13793,145
2260,661.8388747,37.67007673,36,33935.92072,391
2261,676,23,36,33871.93793,145
2262,755,393,36,33109.01835,109
2263,758,344,36,33101.13761,109
2264,779,219,36,33890.6459,305
2265,791,381,36,33197.66055,109
2266,795,172,36,33897.7992,249
2267,805,348,36,33191.28966,145
2268,821.265873,221.797619,36,34218.64683,252
2269,856.2677165,204.0524934,36,33757.14173,381
2270,893,254,36,33185.25574,305
2271,893,489,36,33094.68116,69
2272,894,522,36,33095.85507,69
2273,923,549,36,33711.17098,193
2274,932.6,266.728125,36,33168.325,320
2275,942.2750929,206.9962825,36,33187.94424,269
2276,940,187,36,34399.42069,145
2277,953.9103943,232.1684588,36,33176.02151,279
2278,963,526,36,33802.52332,193
2279,959,578,36,33609.55556,45
2280,970,176,36,34640.55072,69
2281,981.9847328,252.0076336,36,34308.90076,131
2282,986,547,36,33518.30345,145
2283,988,229,36,35170.26087,69
2284,1007,408,36,33837.67358,193
2285,1047,377,36,33905,145
2286,1055,425,36,33950,145
2287,1067,396,36,34055.11034,145
2288,36,544,37,33110.50345,145
2289,53.54814815,473.9740741,37,33752.95185,270
2290,56.59672131,428.8622951,37,33811.54754,305
2291,63,594,37,33089.76147,109
2292,79,493,37,33702.26557,305
2293,107.5,545,37,34186.92935,184
2294,112,419,37,33727.86747,249
2295,119.296875,471.59375,37,33730.75,320
2296,139.5762712,529.3601695,37,34691.84746,236
2297,139.5,598,37,33854.94712,208
2298,150.6556604,448.5566038,37,34217.36321,212
2299,164,493,37,33098.64828,145
2300,178.7330677,529.5896414,37,33889.62151,251
2301,177,435,37,33083.31884,69
2302,198.109375,33.809375,37,33541.6,320
2303,193,616,37,33469.86996,223
2304,211.0643275,69.83040936,37,33331.26901,171
2305,220,580,37,33571.90674,193
2306,227,500,37,33470.52414,145
2307,233.1093117,261.7004049,37,33175.64777,247
2308,249.5133929,322.0044643,37,33667.43304,224
2309,249.1699779,389.419426,37,33774.78808,453
2310,256.1896552,73.76293103,37,33333.62069,232
2311,262,667,37,33415.14679,109
2312,273,483,37,33439.97931,145
2313,284.3754789,281.1455939,37,33159.36398,261
2314,281,658,37,33412.66972,109
2315,289,331,37,33600.39759,249
2316,329,642,37,34290.67358,193
2317,344,445,37,34029.42029,69
2318,349,265,37,33127.41969,193
2319,355.5326371,150.6684073,37,33376.14099,383
2320,358.5,100,37,33299.86585,328
2321,363.5,318,37,33144.0365,274
2322,357,472,37,34176.75556,45
2323,374,427,37,33857.52174,69
2324,388,176,37,33815.61468,327
2325,383,618,37,33663.57831,249
2326,388,453,37,33996.05797,69
2327,416.5969828,132.7823276,37,33706.77371,464
2328,420,651,37,35829.13333,45
2329,464.2123077,154.0307692,37,34308.18769,325
2330,493,434,37,33444.93574,249
2331,495.5,184,37,34608.96154,208
2332,501,124,37,35084.06433,171
2333,509,473,37,33435.77202,193
2334,522.2056075,162.0046729,37,34889.65888,214
2335,548,415,37,33450.41365,249
2336,551,457,37,33484.87586,145
2337,660.2424242,19.16450216,37,35186.44156,231
2338,755,393,37,33111.27523,109
2339,759,344,37,33105.24771,109
2340,779,219,37,33934.22295,305
2341,791,381,37,33197.55046,109
2342,795,172,37,33899.36145,249
2343,805,347,37,33190.85517,145
2344,821.6085271,221.0581395,37,34178.6124,258
2345,856.8278867,204.8126362,37,33721.7451,459
2346,891.5,255,37,33192.85494,324
2347,893,489,37,33091.15942,69
2348,894,522,37,33103,69
2349,923,549,37,33853.07254,193
2350,934.6676218,266.6561605,37,33164.14327,349
2351,937.2974359,210.9641026,37,33191.14872,195
2352,938,180,37,34467.88966,145
2353,960.6920415,230.7958478,37,33180.76817,289
2354,962,527,37,33862.61658,193
2355,959,578,37,33586.53333,45
2356,971.5912409,171.3357664,37,34282.22628,137
2357,982.0310078,254.5426357,37,34484.64341,129
2358,984,546,37,33523.95172,145
2359,993,230,37,35148.81159,69
2360,1007,408,37,33852.11399,193
2361,1047,377,37,33758.73793,145
2362,1061,432,37,33816.24828,145
2363,1064,399.5,37,34104.37342,158
2364,36,544,38,33118.11034,145
2365,49.65322581,418.9153226,38,33792.77823,248
2366,52.87227414,470.046729,38,33749.41121,321
2367,61,590.5,38,33086.80833,120
2368,79,489,38,33707.45246,305
2369,105,413,38,33691.24096,249
2370,106,551,38,34825.86667,45
2371,107,519,38,34884.26667,45
2372,119.6996587,469.5767918,38,33722.3959,293
2373,133.5,538,38,35117.4875,80
2374,140,598,38,33895.59585,193
2375,146.0251572,450.5220126,38,34094.13208,159
2376,145,510,38,34868.53623,69
2377,155,493,38,33106.08966,145
2378,178.0288066,531.0041152,38,33954.08642,243
2379,178,34,38,33946.16552,145
2380,183,439,38,33082.55072,69
2381,194,616,38,33493.20725,193
2382,208.5,66,38,33317.3871,186
2383,223,581,38,33541.12108,223
2384,231.4979079,258.9748954,38,33169.88703,239
2385,227.5,501,38,33484.93671,158
2386,242.8613445,323.2773109,38,33682.90336,238
2387,246.4271845,389.6237864,38,33772.19175,412
2388,256.4573991,73.37668161,38,33342.5157,223
2389,262,667,38,33394.55963,109
2390,273,485,38,33447.5931,145
2391,282.4344569,279.2097378,38,33155.89139,267
2392,279,654,38,33432.43119,109
2393,289,325,38,33594.68675,249
2394,329,642,38,34427.02073,193
2395,337,445,38,34024.13043,69
2396,349,260,38,33127.84456,193
2397,356.4171271,150.6104972,38,33382.54144,362
2398,358.0215827,100.557554,38,33302.03597,278
2399,359.573991,319.5605381,38,33148.43946,223
2400,358,458,38,33838.88406,69
2401,370,433,38,33876.85321,109
2402,383,618,38,33704.02008,249
2403,388,175,38,33852.44364,275
2404,388,451,38,33873.55072,69
2405,394,677,38,33908.49275,69
2406,403,643,38,33933.75172,145
2407,413,133,38,33785.29446,343
2408,428,664,38,34062.91034,145
2409,465.4355401,147.0836237,38,34362.07317,287
2410,489.2633588,184.6374046,38,34533.28626,262
2411,493,434,38,33444.21285,249
2412,501.5,123,38,35006.28804,184
2413,503,469,38,33471.06736,193
2414,518.0238095,160.9809524,38,34894.19048,210
2415,547,456,38,33461.13793,145
2416,550,413,38,33434.15261,249
2417,629,23,38,34097.81379,145
2418,651,25,38,34206.17931,145
2419,755,393,38,33116.94495,109
2420,759,344,38,33098.43119,109
2421,776,219,38,33961.38153,249
2422,791,381,38,33207.74312,109
2423,795,172,38,33936.97992,249
2424,805,347,38,33199.55172,145
2425,820.235023,218.7281106,38,34233.34101,217
2426,854.1547912,202.3636364,38,33756.11794,407
2427,877,530,38,33125.36,25
2428,891,254,38,33199.2,305
2429,889,498,38,33091.75362,69
2430,897,514.5,38,33113.89474,38
2431,917,547,38,33781.50777,193
2432,932.9071429,212.4107143,38,33180.54643,280
2433,934.075718,266.5300261,38,33164.39426,383
2434,938,179,38,34478.28276,145
2435,956.1906475,228.9460432,38,33190.68345,278
2436,954,578,38,33601.26087,69
2437,962,525,38,33875.02591,193
2438,968.0740741,173.7222222,38,34275.46914,162
2439,981.5705882,252.6294118,38,34396.5,170
2440,983,545,38,33537.55172,145
2441,991,227,38,34848.90826,109
2442,1007,408,38,33833.26425,193
2443,1047,379,38,33837.28966,145
2444,1059,432,38,33854.19171,193
2445,1064,400,38,34167.4069,145
2446,36,544,39,33115.13103,145
2447,52.4205379,467.1344743,39,33735.21027,409
2448,53.5210728,417.9348659,39,33816.99234,261
2449,66,592,39,33088.85321,109
2450,79,489,39,33684.59672,305
2451,98,513,39,34532.62319,69
2452,112,413,39,33669.88852,305
2453,112,544,39,34632.6,45
2454,119.4056604,470.9937107,39,33716.8522,318
2455,136.5,533,39,34508.50926,108
2456,141,598,39,33989.86528,193
2457,147.6573034,446.3876404,39,34077.46629,178
2458,153,510,39,34686.52174,69
2459,158,491,39,33108.13103,145
2460,174.7061069,536.2633588,39,33949.19084,262
2461,176.9416667,31.13333333,39,33803.525,120
2462,183,439,39,33088.2029,69
2463,189,618,39,33531.26425,193
2464,205.2666667,65.7047619,39,33316.49048,210
2465,203.6893204,40.33009709,39,33695.30097,103
2466,220,573,39,33692.87047,193
2467,228,501,39,33497.78621,145
2468,235.3076923,262.1978022,39,33168.41026,273
2469,242.7574627,324.6567164,39,33636.1791,268
2470,244.5225464,388.4880637,39,33790.31034,377
2471,256.3537118,72.43231441,39,33330.75109,229
2472,262,670,39,33384.16514,109
2473,273,485,39,33453.15862,145
2474,279,654,39,33472.73793,145
2475,286.0787671,276.010274,39,33157.81164,292
2476,290,322,39,33603.11245,249
2477,333.5,646,39,34934.28481,158
2478,338,442,39,34063.05797,69
2479,347,261,39,33127.29317,249
2480,356.5308642,145.8444444,39,33388.34815,405
2481,356.8280702,319.4807018,39,33147.78947,285
2482,354,461,39,33966.89855,69
2483,360,103,39,33303.82329,249
2484,370,433,39,33837.85321,109
2485,383,618,39,33698.17269,249
2486,389,175,39,33809.33512,373
2487,390,450,39,33799.26207,145
2488,389,674,39,33604.86957,69
2489,403,644,39,33839.73103,145
2490,409.9951923,135.9711538,39,34650.55288,208
2491,429,664,39,34336.69725,109
2492,468.6298851,146.6206897,39,34194.27586,435
2493,484.5406699,187.3827751,39,34601.82297,209
2494,485,434,39,34062.85507,69
2495,504.5,124,39,34996.90476,210
2496,503,469,39,33466.02591,193
2497,517,164,39,34733.83756,197
2498,545,455,39,33465.51724,145
2499,550,412,39,33416.66265,249
2500,650,51,39,34754.26104,249
2501,661,40,39,33574.28889,45
2502,755,391,39,33119.31193,109
2503,759,336,39,33108.74312,109
2504,776,219,39,33976.84337,249
2505,795,172,39,33923.02811,249
2506,793,381,39,33220.53211,109
2507,805,347,39,33201.93793,145
2508,821.8422939,219.8853047,39,34151.67384,279
2509,852.6492147,205.1073298,39,33789.49215,382
2510,878,532,39,33094.52,25
2511,891,254,39,33206.57049,305
2512,891,489.5,39,33098.21111,90
2513,906,509,39,33093.28,25
2514,917,544,39,33804.11917,193
2515,933.4329897,211.3453608,39,33195.72165,194
2516,933.8991597,265.7226891,39,33166.0084,357
2517,938,176,39,34691.19266,109
2518,955.3254902,227.454902,39,33191.33333,255
2519,954,578,39,33596.50725,69
2520,960,523,39,33875.64767,193
2521,971.6038961,170.2662338,39,34262.7013,154
2522,981.2906574,251.6228374,39,34125.32872,289
2523,983,545,39,33529.03448,145
2524,994.5,227,39,34870.80208,96
2525,1007,408,39,33846.67876,193
2526,1045,378,39,33836.15862,145
2527,1061,436,39,33846.46632,193
2528,1064,400,39,34171.43448,145
2529,36,544,40,33125.13103,145
2530,53.56511628,461.8418605,40,33715.72558,430
2531,55.28869048,418.1755952,40,33769.72619,336
2532,67,587,40,33087.08257,109
2533,80,482,40,33718.3541,305
2534,101,509,40,34247.52174,69
2535,109,407,40,33671.55823,249
2536,108,547,40,34377.53333,45
2537,117.5208333,469.3720238,40,33707.79464,336
2538,137.5,532,40,34379.65789,114
2539,138.585034,597.8367347,40,34347.80952,147
2540,149.160221,445.3480663,40,34096.1768,181
2541,148,504,40,34525.3913,69
2542,173.5,491,40,33113.85443,158
2543,174,536,40,34002.23834,193
2544,176.1136364,30.34090909,40,33691.875,88
2545,183,439,40,33087.18841,69
2546,200,618,40,33518.90674,193
2547,205.2085561,64.75935829,40,33336.3262,187
2548,207.2322581,39.26451613,40,33602.94194,155
2549,221.5,573,40,33651.26442,208
2550,231.7491857,265.0390879,40,33167.02606,307
2551,227,499,40,33498.11399,193
2552,240.9248826,324.6525822,40,33624.15493,213
2553,247.0884354,386.8752834,40,33757.05215,441
2554,257.9069767,71.3255814,40,33325.77907,258
2555,258,666,40,33421.21101,109
2556,273,487,40,33443.06207,145
2557,279,654,40,33414.93103,145
